name,id,avg_household_income,median_income,percent_poverty,per_capita_income
17031460301,17031460301,50047,35104,28.6,15702
17031460302,17031460302,45558,20752,39.0,15106
17031460400,17031460400,59075,45173,15.1,22131
17031460500,17031460500,67411,48092,17.5,27481
17031460600,17031460600,41617,22188,40.4,13052
17031460700,17031460700,31443,19306,61.7,9497
17031461000,17031461000,38012,14464,30.8,18727
17031470100,17031470100,51474,26343,35.9,19011
17031480100,17031480100,85940,58026,11.2,38003
17031480200,17031480200,58828,39194,14.2,26901
17031480300,17031480300,75171,57773,15.9,29239
17031480400,17031480400,110640,57377,9.9,44286
17031480500,17031480500,66467,51553,15.7,23427
17031490300,17031490300,69472,37135,22.5,30242
17031490400,17031490400,68123,54700,26.7,26503
17031490500,17031490500,62189,49250,6.6,21275
17031490600,17031490600,59106,46916,13.3,21720
17031490700,17031490700,63762,42000,19.2,20255
17031490800,17031490800,56331,40945,8.8,20919
17031490901,17031490901,52426,27438,27.9,20682
17031490902,17031490902,65500,39594,18.2,24598
17031491000,17031491000,42698,25746,38.5,12573
17031491100,17031491100,68474,46429,27.8,22815
17031491200,17031491200,70500,39516,12.8,21779
17031491300,17031491300,48062,31078,31.1,13273
17031491400,17031491400,51942,32250,34.1,19228
17031500100,17031500100,53882,47970,16.0,21041
17031500200,17031500200,41435,24873,49.0,15155
17031500300,17031500300,58357,43468,19.7,27322
17031510100,17031510100,60852,32095,24.3,18411
17031510200,17031510200,59608,45682,34.6,21020
17031510300,17031510300,49412,32474,23.9,18244
17031520100,17031520100,61988,29448,48.9,17177
17031520200,17031520200,38015,30644,49.7,10985
17031520300,17031520300,60763,40938,21.3,16982
17031520400,17031520400,56969,45000,23.2,17620
17031520500,17031520500,77624,64992,12.0,26693
17031520600,17031520600,70073,44816,3.3,21733
17031530100,17031530100,60072,28300,30.0,18090
17031530200,17031530200,50105,27020,38.3,14637
17031530300,17031530300,54888,40742,19.4,18870
17031530400,17031530400,70023,48837,17.2,22963
17031530501,17031530501,56184,37415,41.6,16755
17031530502,17031530502,64690,39856,8.6,21227
17031530503,17031530503,72664,60284,12.0,24253
17031530600,17031530600,49941,26792,27.0,17566
17031540101,17031540101,26441,14898,64.0,8184
17031540102,17031540102,27445,13655,60.5,9313
17031550100,17031550100,75899,42380,18.1,28445
17031550200,17031550200,57448,53602,21.5,21620
17031560100,17031560100,58240,32708,17.2,13285
17031560200,17031560200,62649,45833,21.2,18420
17031560300,17031560300,86807,57356,8.8,25004
17031560400,17031560400,81303,64464,10.8,22256
17031560700,17031560700,66069,44697,14.0,22567
17031560800,17031560800,79194,62242,5.8,30252
17031560900,17031560900,85501,73189,3.2,31712
17031561000,17031561000,78092,61814,5.7,30459
17031561100,17031561100,93837,77139,4.7,33304
17031570100,17031570100,69195,52821,7.0,21249
17031570200,17031570200,61622,47708,3.8,17760
17031570300,17031570300,65406,41786,14.0,17913
17031570400,17031570400,58429,42679,16.1,18524
17031570500,17031570500,59398,40858,15.4,17154
17031580100,17031580100,59869,38148,26.0,16745
17031580200,17031580200,58195,32158,28.4,15083
17031580300,17031580300,59286,29698,14.7,15591
17031580400,17031580400,49956,35500,26.4,14315
17031580501,17031580501,60750,43771,21.7,17013
17031580502,17031580502,62340,46028,19.9,16258
17031580600,17031580600,51225,39339,18.2,13781
17031580700,17031580700,56566,35827,22.6,14637
17031580800,17031580800,50784,28684,16.8,13035
17031590500,17031590500,71953,52568,9.6,25992
17031590600,17031590600,59939,44010,10.1,19307
17031590700,17031590700,55640,41364,13.0,16728
17031600400,17031600400,58328,41832,12.6,21931
17031600600,17031600600,54904,34107,19.2,19611
17031600700,17031600700,48688,34813,10.5,19284
17031600900,17031600900,54593,38611,25.5,21238
17031610300,17031610300,45239,31853,33.2,12641
17031610400,17031610400,40142,28008,26.6,11137
17031610800,17031610800,90020,78582,4.2,34121
17031611000,17031611000,26054,17500,72.2,7119
17031611100,17031611100,38504,26827,29.3,10265
17031611200,17031611200,48575,34318,35.2,12643
17031611300,17031611300,48828,29638,30.9,12235
17031611400,17031611400,40219,30443,47.9,10385
17031611500,17031611500,48837,32642,26.8,13472
17031611600,17031611600,72681,46987,33.3,19469
17031611700,17031611700,44485,25987,42.1,11915
17031611800,17031611800,54824,28804,26.6,15507
17031611900,17031611900,38382,26071,43.9,11336
17031612000,17031612000,36989,34036,46.7,11564
17031612100,17031612100,59457,30000,29.1,19819
17031620100,17031620100,68014,49936,10.1,17761
17031620200,17031620200,67449,42978,10.8,22058
17031620300,17031620300,62140,43889,20.1,18198
17031620400,17031620400,62860,50882,14.5,14947
17031630100,17031630100,59270,43611,25.6,16151
17031630200,17031630200,61869,31458,28.0,16437
17031630300,17031630300,59771,40556,18.5,13684
17031630400,17031630400,48150,32297,34.1,11183
17031630500,17031630500,54554,39844,21.4,12627
17031630800,17031630800,52951,34230,20.8,12196
17031630900,17031630900,57070,39614,16.9,13429
17031640100,17031640100,69070,38378,12.4,23613
17031640300,17031640300,77565,56372,6.5,27255
17031640400,17031640400,75626,66667,3.1,28733
17031640500,17031640500,69267,62308,8.8,28909
17031640600,17031640600,68204,45347,8.6,27808
17031640700,17031640700,71479,58728,4.8,23147
17031640800,17031640800,82060,55167,13.7,23719
17031650100,17031650100,58447,41824,24.2,14600
17031650200,17031650200,69637,51964,9.5,19340
17031650301,17031650301,76246,54973,12.8,20039
17031650302,17031650302,64626,49410,18.5,15189
17031650400,17031650400,62608,44476,19.6,14921
17031650500,17031650500,65749,44858,14.7,20836
17031660301,17031660301,36596,28894,34.1,9943
17031660302,17031660302,48439,38326,23.7,12226
17031660400,17031660400,56472,35320,23.5,13341
17031660500,17031660500,66606,39717,18.9,15755
17031660600,17031660600,52203,33301,36.6,15365
17031660700,17031660700,48584,26267,41.1,12957
17031660800,17031660800,45133,32938,30.7,13859
17031660900,17031660900,47853,32059,34.5,15604
17031661000,17031661000,55401,35434,22.3,17923
17031661100,17031661100,70638,45086,13.7,19101
17031670100,17031670100,47317,31053,45.7,12516
17031670200,17031670200,29482,23750,38.7,8332
17031670300,17031670300,35106,22339,70.2,10500
17031670400,17031670400,51496,36471,46.9,14585
17031670500,17031670500,37604,27067,23.8,10276
17031670600,17031670600,40003,31284,41.6,11104
17031670700,17031670700,51685,22308,42.1,14074
17031670800,17031670800,45210,26500,35.9,14793
17031670900,17031670900,43721,34333,31.2,15178
17031671100,17031671100,31990,19426,53.8,9401
17031671200,17031671200,41681,27321,43.0,11752
17031671300,17031671300,49105,29419,57.5,13391
17031671400,17031671400,52031,36875,17.2,13937
17031671500,17031671500,40410,24412,32.4,11643
17031671600,17031671600,35057,19875,44.5,11086
17031671800,17031671800,37799,19928,45.6,10553
17031671900,17031671900,52336,40938,29.3,14774
17031672000,17031672000,51195,35321,33.5,15311
17031680500,17031680500,42372,22727,37.7,13361
17031680600,17031680600,26035,14663,56.8,7659
17031680900,17031680900,28292,17110,48.4,11700
17031681000,17031681000,35578,20049,47.4,11605
17031681100,17031681100,53250,24321,35.9,17139
17031681200,17031681200,28993,15086,62.5,9511
17031681300,17031681300,51393,23019,40.1,17137
17031681400,17031681400,51068,22849,37.0,15571
17031690300,17031690300,50078,19825,42.0,16502
17031690400,17031690400,48277,24968,30.3,19846
17031690500,17031690500,44797,27358,25.4,17367
17031690900,17031690900,47132,32426,37.1,19114
17031691000,17031691000,50842,40872,26.4,23238
17031691100,17031691100,36829,22273,47.5,13566
17031691200,17031691200,61360,31184,32.1,21833
17031691300,17031691300,65453,44329,3.9,27700
17031691400,17031691400,66151,38447,14.6,26014
17031691500,17031691500,55397,30467,41.3,21183
17031700100,17031700100,72477,57195,15.7,21255
17031700200,17031700200,70560,58508,16.7,18673
17031700301,17031700301,73618,51750,11.7,20667
17031700302,17031700302,77589,65458,17.5,25017
17031700401,17031700401,81190,72319,5.1,24441
17031700402,17031700402,101020,82500,16.7,30791
17031700501,17031700501,87941,78951,9.0,29091
17031700502,17031700502,97708,77334,5.8,33503
17031710100,17031710100,27970,13112,56.8,11451
17031710200,17031710200,44649,22901,42.4,16722
17031710300,17031710300,38475,23684,27.2,14095
17031710400,17031710400,54720,33761,30.9,18630
17031710500,17031710500,55812,27409,29.2,21307
17031710600,17031710600,37528,21078,52.4,13476
17031710700,17031710700,50318,28545,30.1,18832
17031710800,17031710800,53983,38487,12.6,20448
17031710900,17031710900,66665,24421,35.2,22080
17031711000,17031711000,57092,31442,23.3,19748
17031711100,17031711100,41269,26530,38.6,14950
17031711200,17031711200,62583,45149,14.0,23379
17031711300,17031711300,44629,35250,37.9,15618
17031711400,17031711400,53308,36036,28.4,17434
17031711500,17031711500,72567,39360,9.6,23865
17031720100,17031720100,177686,123316,0.6,63051
17031720200,17031720200,105661,68654,7.4,40412
17031720300,17031720300,122607,95099,1.0,43240
17031720400,17031720400,142052,92596,0.5,52568
17031720500,17031720500,116932,85862,1.7,42594
17031720600,17031720600,133006,109565,0.0,47643
17031720700,17031720700,81888,64032,7.9,36302
17031730100,17031730100,53124,34911,20.8,19724
17031730201,17031730201,52027,33951,32.0,20580
17031730202,17031730202,67319,45411,18.7,22195
17031730300,17031730300,55803,47727,14.3,18378
17031730400,17031730400,68750,50748,11.8,24867
17031730500,17031730500,65120,42525,14.1,22840
17031730600,17031730600,61884,52016,6.6,21661
17031730700,17031730700,50711,41885,21.4,16229
17031740100,17031740100,103213,81662,4.0,40940
17031740200,17031740200,108805,97446,3.1,35631
17031740300,17031740300,100841,86930,0.9,38128
17031740400,17031740400,92359,83053,1.8,35805
17031750100,17031750100,58329,44737,24.6,20170
17031750200,17031750200,91712,61833,6.9,36236
17031750300,17031750300,102680,86321,0.7,38759
17031750400,17031750400,103018,84978,5.6,39886
17031750500,17031750500,80860,48920,14.0,28361
17031750600,17031750600,66596,43616,21.5,22941
17031760801,17031760801,59098,49136,19.2,30710
17031760802,17031760802,63409,50500,11.5,31900
17031760803,17031760803,62733,40661,14.8,27755
17031770201,17031770201,77725,61435,2.5,36476
17031770202,17031770202,78832,57794,1.1,34039
17031770300,17031770300,76189,62176,1.3,30630
17031770400,17031770400,73826,51101,1.7,28318
17031770500,17031770500,50496,38665,4.2,14611
17031770601,17031770601,108246,84527,2.8,36004
17031770602,17031770602,67431,59453,3.4,21307
17031770700,17031770700,67730,41786,2.9,30871
17031770800,17031770800,65860,44516,4.5,23526
17031770901,17031770901,68091,49646,5.1,27062
17031770902,17031770902,62794,46419,3.3,27625
17031800100,17031800100,347801,207569,1.5,114879
17031800200,17031800200,246405,173506,1.5,86507
17031800300,17031800300,229412,157229,0.6,78764
17031800400,17031800400,347208,211367,0.6,116751
17031800500,17031800500,261414,206611,2.3,86622
17031800600,17031800600,324433,209907,1.9,102872
17031800700,17031800700,298666,200373,0.7,98063
17031800800,17031800800,144858,110100,0.8,66059
17031800900,17031800900,130919,95987,1.9,46426
17031801000,17031801000,157148,104167,3.1,61988
17031801100,17031801100,185969,140690,0.5,63265
17031801200,17031801200,263393,175000,0.2,97649
17031801300,17031801300,163856,110938,4.0,61173
17031801400,17031801400,162199,108036,1.3,56734
17031801500,17031801500,121842,77562,1.4,47088
17031801601,17031801601,142938,103632,0.7,56277
17031801603,17031801603,75448,58824,2.7,30218
17031801605,17031801605,137480,94196,1.4,54265
17031801606,17031801606,132932,107782,1.1,51849
17031801607,17031801607,107431,90966,1.2,41249
17031801608,17031801608,145802,115144,3.4,61995
17031801701,17031801701,149388,130566,1.0,50210
17031801702,17031801702,160665,118025,3.4,56685
17031801800,17031801800,168014,117849,0.2,64108
17031801901,17031801901,100276,76420,5.1,43769
17031801902,17031801902,171929,139461,0.5,59959
17031802002,17031802002,135517,101938,2.4,42892
17031802003,17031802003,127179,86990,0.7,42741
17031802004,17031802004,77358,53265,8.0,31139
17031802100,17031802100,162557,135038,2.7,56643
17031802200,17031802200,154000,120256,2.4,61740
17031802300,17031802300,170155,97067,4.0,69995
17031802402,17031802402,75268,39533,10.0,30460
17031802403,17031802403,67915,54357,1.3,40778
17031802404,17031802404,62518,47340,4.1,24736
17031802503,17031802503,81126,71352,0.6,31547
17031802504,17031802504,94412,71947,6.8,28548
17031802505,17031802505,68963,57600,5.7,24637
17031802506,17031802506,89099,56100,7.5,28456
17031802605,17031802605,104889,78409,1.1,44862
17031802607,17031802607,89398,61860,0.0,32379
17031802608,17031802608,82454,65701,0.5,39079
17031802609,17031802609,59733,49943,7.3,22604
17031802610,17031802610,100460,87936,1.1,38116
17031802701,17031802701,103857,83638,0.9,33344
17031802702,17031802702,100130,85218,1.9,37999
17031802801,17031802801,108524,83672,2.8,41050
17031802802,17031802802,93530,72081,1.9,34737
17031802900,17031802900,131550,93246,1.9,45934
17031803005,17031803005,96131,52593,0.7,39647
17031803007,17031803007,121567,96260,1.2,49558
17031803008,17031803008,131155,99261,2.1,47040
17031803010,17031803010,110855,89676,2.7,42456
17031803012,17031803012,92707,60610,0.0,42200
17031803013,17031803013,91461,80340,5.6,39377
17031803014,17031803014,89611,67148,3.0,36106
17031803015,17031803015,103586,73233,2.0,46113
17031803016,17031803016,98180,69841,4.5,40780
17031803017,17031803017,98384,74175,2.0,41673
17031803100,17031803100,122686,102778,1.7,43511
17031803200,17031803200,109678,88099,2.3,44825
17031803300,17031803300,86927,55961,8.4,44883
17031803400,17031803400,138559,95742,3.0,50788
17031803500,17031803500,128541,90584,0.5,49997
17031803603,17031803603,160151,120755,0.2,56602
17031803604,17031803604,96070,73488,4.5,40219
17031803605,17031803605,111968,96603,6.5,40446
17031803606,17031803606,55788,38257,11.6,18042
17031803607,17031803607,109241,95503,0.8,38585
17031803608,17031803608,116788,78214,1.2,45179
17031803610,17031803610,93565,76736,4.8,42506
17031803611,17031803611,72392,55114,2.9,24363
17031803612,17031803612,65135,58176,2.8,24683
17031803701,17031803701,108128,66916,4.8,55403
17031803702,17031803702,97904,88233,3.9,40179
17031803800,17031803800,106220,82150,5.1,40330
17031803901,17031803901,76652,58075,1.2,38393
17031803902,17031803902,82806,68642,3.2,30808
17031804000,17031804000,80357,66375,3.6,32777
17031804102,17031804102,170899,122962,0.4,60901
17031804104,17031804104,115962,91346,2.3,40121
17031804105,17031804105,151594,128479,0.4,50632
17031804106,17031804106,127139,96732,0.5,47406
17031804108,17031804108,82072,57615,2.4,39671
17031804109,17031804109,126176,82250,2.5,49019
17031804201,17031804201,201790,139478,0.9,68564
17031804202,17031804202,156142,110006,0.9,57285
17031804305,17031804305,82011,68888,3.5,27617
17031804306,17031804306,74444,60225,8.1,22946
17031804308,17031804308,91974,75821,0.8,40320
17031804309,17031804309,74348,53841,5.3,21015
17031804310,17031804310,107054,86017,1.4,36588
17031804311,17031804311,114944,93693,0.7,37652
17031804403,17031804403,86899,68241,2.5,33037
17031804404,17031804404,83203,67225,2.7,23818
17031804405,17031804405,70246,44321,6.4,20138
17031804406,17031804406,78958,73603,3.5,24786
17031804505,17031804505,81731,66979,1.2,34689
17031804506,17031804506,110439,96691,1.9,37777
17031804507,17031804507,108375,99659,1.0,40354
17031804508,17031804508,74343,54659,10.6,24516
17031804509,17031804509,83471,76685,7.5,20974
17031804510,17031804510,77874,57576,11.1,17755
17031804511,17031804511,64879,48813,19.3,18464
17031804603,17031804603,68483,49571,3.9,30529
17031804606,17031804606,125944,96353,0.2,45402
17031804607,17031804607,116394,86412,1.4,41990
17031804608,17031804608,104174,73953,1.4,42748
17031804609,17031804609,109967,80491,3.0,48062
17031804610,17031804610,72273,63369,4.0,37943
17031804611,17031804611,93065,68238,8.6,41782
17031804701,17031804701,75267,49767,2.5,28964
17031804705,17031804705,87329,62366,5.1,34989
17031804706,17031804706,111848,90870,2.2,36197
17031804709,17031804709,65083,63627,3.2,26873
17031804710,17031804710,90493,82242,0.9,33493
17031804711,17031804711,77012,65554,2.0,29224
17031804712,17031804712,117781,95000,1.9,41088
17031804713,17031804713,86018,73925,1.2,39784
17031804714,17031804714,104251,88859,0.2,39543
17031804715,17031804715,63623,49028,4.8,21336
17031804716,17031804716,111492,90766,1.7,36088
17031804803,17031804803,104302,89234,1.1,39616
17031804804,17031804804,75609,65725,3.9,29598
17031804805,17031804805,102962,77789,2.0,37216
17031804806,17031804806,80374,77783,6.2,23442
17031804807,17031804807,87595,69777,1.9,30977
17031804808,17031804808,92649,73227,1.6,33102
17031804809,17031804809,104855,93606,2.0,38303
17031804810,17031804810,95942,67389,5.5,36491
17031804901,17031804901,104301,82684,3.9,39913
17031804902,17031804902,112045,81277,0.4,40716
17031805001,17031805001,140482,89976,5.7,53900
17031805002,17031805002,70911,52739,5.8,28544
17031805105,17031805105,65541,50472,4.5,23379
17031805106,17031805106,91144,70952,9.5,40173
17031805107,17031805107,61430,50955,2.2,26474
17031805108,17031805108,77966,53143,5.6,28386
17031805109,17031805109,90114,68396,2.8,34752
17031805110,17031805110,88660,63545,0.4,41242
17031805111,17031805111,71978,55088,2.1,28435
17031805112,17031805112,71578,49577,1.4,28265
17031805201,17031805201,99109,78977,2.6,32998
17031805202,17031805202,98109,78453,1.4,37728
17031805301,17031805301,88895,67435,3.0,30844
17031805302,17031805302,91211,72308,5.7,33197
17031805401,17031805401,86033,54322,3.2,34516
17031805402,17031805402,83269,55166,0.3,32948
17031805501,17031805501,119031,72933,4.9,48978
17031805502,17031805502,133685,100365,1.8,48619
17031805600,17031805600,147548,115058,1.6,48768
17031805701,17031805701,125925,90720,1.7,49139
17031805702,17031805702,112216,85565,1.6,42213
17031805801,17031805801,124889,83804,0.9,53598
17031805802,17031805802,113673,87721,2.9,43637
17031805901,17031805901,101464,67657,1.3,43375
17031805902,17031805902,114230,83425,0.6,38951
17031806001,17031806001,50991,48170,5.4,22469
17031806002,17031806002,61808,49800,2.1,22251
17031806003,17031806003,66146,52303,2.0,23509
17031806004,17031806004,61312,41475,3.9,22827
17031806102,17031806102,90918,76423,6.0,35836
17031806103,17031806103,103421,77468,2.5,37712
17031806104,17031806104,74197,39393,5.1,30148
17031806201,17031806201,68667,53824,12.9,36019
17031806202,17031806202,81777,55000,7.5,45292
17031806300,17031806300,98836,74427,3.6,36346
17031806400,17031806400,90792,75000,4.0,32509
17031806501,17031806501,64836,50431,12.1,18097
17031806502,17031806502,77600,59629,2.5,26980
17031806600,17031806600,82443,71919,2.4,30213
17031806700,17031806700,154486,118561,2.2,56097
17031806801,17031806801,87896,66185,9.9,30415
17031806802,17031806802,99617,78958,2.0,34775
17031806900,17031806900,80427,61214,6.2,35632
17031807000,17031807000,79122,62981,15.0,28360
17031807100,17031807100,153345,107698,9.0,52427
17031807200,17031807200,106689,78987,2.5,35389
17031807300,17031807300,74697,51054,13.3,30186
17031807400,17031807400,101545,58667,10.0,35334
17031807500,17031807500,90117,75729,6.0,30519
17031807600,17031807600,80882,64634,4.4,26355
17031807700,17031807700,81024,59426,16.4,31888
17031807800,17031807800,100066,71038,5.0,33635
17031807900,17031807900,150229,109239,2.9,52805
17031808001,17031808001,118651,85744,3.6,41687
17031808002,17031808002,119832,75274,8.5,40059
17031808100,17031808100,63838,39470,3.5,29507
17031808200,17031808200,73004,56918,7.0,27046
17031808301,17031808301,85911,68844,9.9,35479
17031808302,17031808302,78124,66509,1.8,30543
17031808400,17031808400,106348,85241,5.6,37081
17031808500,17031808500,107200,76630,3.1,37479
17031808600,17031808600,191836,152570,0.7,66547
17031808702,17031808702,75065,51707,2.5,6342
17031808800,17031808800,157936,110846,3.8,58662
17031808900,17031808900,149715,103947,2.9,62792
17031809000,17031809000,182770,119510,1.2,71802
17031809100,17031809100,173386,106532,1.4,75815
17031809200,17031809200,88579,47500,12.5,28047
17031809300,17031809300,62768,20169,37.8,26849
17031809400,17031809400,88093,45660,9.4,47431
17031809500,17031809500,88375,61534,11.9,48522
17031809600,17031809600,125952,61389,18.4,43192
17031809700,17031809700,115850,83692,5.8,39844
17031809800,17031809800,109473,76815,10.2,44119
17031809900,17031809900,184819,109145,3.6,87457
17031810000,17031810000,93444,61375,7.3,50539
17031810100,17031810100,102880,61099,6.3,48816
17031810200,17031810200,83754,61843,15.5,36499
17031810301,17031810301,100572,66635,7.1,37067
17031810302,17031810302,107183,68169,5.3,40070
17031810400,17031810400,113444,74927,1.6,41943
17031810501,17031810501,67041,65354,2.3,25786
17031810502,17031810502,70327,48581,3.8,26489
17031810600,17031810600,61489,47761,3.2,24442
17031810701,17031810701,59939,44475,10.0,22910
17031810702,17031810702,67798,44674,6.0,27669
17031810800,17031810800,86795,72857,2.9,28676
17031810900,17031810900,70498,50203,6.3,28039
17031811000,17031811000,94298,77148,4.4,36591
17031811100,17031811100,54657,41627,11.3,23363
17031811200,17031811200,72810,60061,3.7,26153
17031811301,17031811301,75967,63900,3.9,23284
17031811302,17031811302,55680,37743,8.2,17229
17031811401,17031811401,71080,55241,12.0,24442
17031811402,17031811402,69498,56316,5.9,23673
17031811500,17031811500,74011,60808,6.7,24720
17031811600,17031811600,67676,40842,3.4,25772
17031811701,17031811701,61976,43984,3.4,17655
17031811702,17031811702,71204,55503,1.4,24110
17031811800,17031811800,77538,63125,3.5,23855
17031811900,17031811900,199423,143482,4.3,62663
17031812000,17031812000,170747,99781,6.4,67809
17031812100,17031812100,109515,72522,13.8,39939
17031812200,17031812200,193728,164975,3.6,67328
17031812301,17031812301,83920,61995,6.8,48953
17031812302,17031812302,136159,105392,5.4,51555
17031812400,17031812400,234140,169128,0.9,81691
17031812500,17031812500,99315,61901,15.6,47877
17031812600,17031812600,80412,55158,12.1,40054
17031812700,17031812700,96971,69476,7.6,49209
17031812801,17031812801,74983,43229,4.0,46728
17031812802,17031812802,115203,52698,7.9,63305
17031812900,17031812900,111974,102289,6.6,43644
17031813000,17031813000,112725,84142,6.5,41883
17031813100,17031813100,91772,69583,4.9,37150
17031813200,17031813200,125246,95281,4.0,47906
17031813301,17031813301,49816,37406,27.4,13016
17031813302,17031813302,56307,36598,24.0,14027
17031813400,17031813400,68488,49678,14.6,17015
17031813500,17031813500,70290,49136,12.2,18894
17031813600,17031813600,55724,41667,26.0,13863
17031813701,17031813701,53353,46313,27.4,14482
17031813702,17031813702,61021,51930,17.1,14543
17031813801,17031813801,71179,37593,6.0,17961
17031813802,17031813802,51993,38907,28.9,14321
17031813900,17031813900,53597,45669,16.7,13465
17031814000,17031814000,65398,51291,15.8,17362
17031814100,17031814100,37660,38913,35.6,10020
17031814200,17031814200,54213,42949,17.1,14253
17031814300,17031814300,67305,44905,17.6,17915
17031814400,17031814400,61911,52009,9.2,18022
17031814500,17031814500,70346,51042,11.8,19953
17031814600,17031814600,61987,54623,9.6,18673
17031814700,17031814700,58015,47407,13.1,17920
17031814800,17031814800,78375,54401,7.2,26012
17031814900,17031814900,57207,44239,19.4,21703
17031815000,17031815000,61887,44599,22.3,18906
17031815100,17031815100,69552,46094,10.3,20168
17031815200,17031815200,67027,44658,13.1,21464
17031815300,17031815300,83731,68681,7.4,29932
17031815400,17031815400,74941,54314,14.3,31532
17031815500,17031815500,68790,55760,13.5,22078
17031815600,17031815600,71092,53623,7.5,30164
17031815701,17031815701,120298,96603,1.1,45215
17031815702,17031815702,121002,83432,1.9,48302
17031815800,17031815800,97690,79583,3.6,38115
17031815900,17031815900,66653,45188,5.5,40611
17031816000,17031816000,71516,52500,12.5,35736
17031816100,17031816100,88423,57073,2.1,38675
17031816200,17031816200,63459,43849,3.8,24811
17031816300,17031816300,72708,55177,8.3,23176
17031816401,17031816401,55327,42208,14.9,14892
17031816402,17031816402,62789,50583,15.6,17879
17031816500,17031816500,54399,40096,6.7,16462
17031816600,17031816600,60911,45479,15.8,15152
17031816700,17031816700,59701,51359,6.1,17385
17031816800,17031816800,79718,63176,0.5,28870
17031816900,17031816900,87557,57865,6.1,25798
17031817000,17031817000,68952,53500,10.3,21296
17031817101,17031817101,68773,47250,11.4,25847
17031817102,17031817102,70136,52685,11.2,22873
17031817200,17031817200,59647,39464,18.4,19241
17031817300,17031817300,64628,37097,22.3,19732
17031817400,17031817400,76493,64423,7.8,19924
17031817500,17031817500,48456,30610,11.5,16772
17031817600,17031817600,61109,42519,23.0,18362
17031817700,17031817700,94956,55400,14.6,29591
17031817900,17031817900,81296,47590,3.4,32276
17031818000,17031818000,63858,51727,1.7,25142
17031818100,17031818100,81290,69634,3.2,30791
17031818200,17031818200,87629,75528,4.0,33881
17031818300,17031818300,71072,53110,7.4,24130
17031818401,17031818401,79591,62352,1.3,29129
17031818402,17031818402,68512,58389,4.6,30809
17031818500,17031818500,88716,73827,0.6,39643
17031818600,17031818600,85155,61508,2.0,36355
17031818700,17031818700,90836,79424,2.0,36259
17031818800,17031818800,84145,66701,7.4,33152
17031818900,17031818900,82669,56707,6.3,35767
17031819000,17031819000,141848,109440,0.5,48124
17031819100,17031819100,67881,52840,6.3,27111
17031819200,17031819200,67593,56405,12.0,24460
17031819300,17031819300,92424,75518,4.3,36071
17031819400,17031819400,80204,67191,9.5,30775
17031819500,17031819500,81632,56968,9.2,37309
17031819600,17031819600,164141,125962,2.5,54727
17031819700,17031819700,171202,133128,4.3,55756
17031819801,17031819801,178100,148776,0.8,58141
17031819802,17031819802,179823,124017,0.2,62851
17031819900,17031819900,164252,141185,2.8,55347
17031820000,17031820000,222907,194853,1.3,70653
17031820101,17031820101,133686,79740,0.7,56909
17031820103,17031820103,93666,62641,1.3,35568
17031820104,17031820104,78729,62588,5.0,32966
17031820201,17031820201,122986,87274,1.1,48632
17031820202,17031820202,75925,48872,1.7,31092
17031820300,17031820300,57875,50153,17.0,18099
17031820400,17031820400,56962,47759,11.0,16086
17031820501,17031820501,79303,59061,2.2,27040
17031820502,17031820502,70518,54566,5.0,23962
17031820603,17031820603,75581,58204,3.3,26699
17031820604,17031820604,66766,37167,8.4,25340
17031820605,17031820605,45654,39825,6.9,17720
17031820606,17031820606,83236,58569,1.7,34799
17031820700,17031820700,71182,44227,8.6,29643
17031820800,17031820800,82735,69785,1.3,25008
17031820901,17031820901,63868,47330,3.7,21926
17031820902,17031820902,68339,54242,8.0,21031
17031821001,17031821001,74216,58900,5.0,23826
17031821002,17031821002,74280,58964,9.6,24211
17031821101,17031821101,73001,64443,15.6,22157
17031821102,17031821102,68573,48571,8.4,21892
17031821200,17031821200,60877,37594,8.3,22118
17031821300,17031821300,54599,42966,27.8,18668
17031821401,17031821401,59487,37739,22.1,22561
17031821402,17031821402,72974,55103,3.4,26122
17031821500,17031821500,47877,33831,16.0,14398
17031821600,17031821600,88295,63567,5.6,32902
17031821700,17031821700,98956,73115,6.5,35846
17031821800,17031821800,87194,66037,6.7,31238
17031821900,17031821900,80358,66780,3.1,28746
17031822000,17031822000,55437,49203,13.6,23557
17031822101,17031822101,86287,63485,7.1,31953
17031822102,17031822102,82867,70132,3.1,37829
17031822200,17031822200,89792,67128,11.9,31620
17031822301,17031822301,83329,60252,5.1,27805
17031822302,17031822302,72813,49983,10.0,25559
17031822400,17031822400,68932,49182,5.7,24568
17031822500,17031822500,88220,68475,5.7,31822
17031822601,17031822601,89083,61045,8.6,34298
17031822602,17031822602,70114,49430,10.4,29055
17031822701,17031822701,68313,46628,7.2,33021
17031822702,17031822702,68531,47788,3.4,29663
17031822801,17031822801,80633,61595,2.4,37026
17031822802,17031822802,85803,59634,3.7,32200
17031822900,17031822900,65441,55652,5.7,22465
17031823001,17031823001,60527,48910,5.2,24399
17031823002,17031823002,63995,54601,9.2,24115
17031823101,17031823101,69661,55390,4.7,27125
17031823102,17031823102,69608,60103,4.2,26344
17031823200,17031823200,84260,73191,0.8,32084
17031823302,17031823302,64554,49351,6.0,27163
17031823303,17031823303,67868,53268,8.1,24510
17031823304,17031823304,61459,42653,2.0,26079
17031823400,17031823400,64572,48688,4.6,22406
17031823500,17031823500,66053,47544,15.5,22555
17031823602,17031823602,76091,55198,1.5,33923
17031823603,17031823603,39174,25875,13.0,10279
